CustomerID,Recency,Frequency,Monetary,r_seg,f_seg,m_seg,RFMScore
12726,28,7,2609.1,2,1,1,211
14232,31,8,2043.93,2,1,1,211
16186,22,13,3991.94,2,1,1,211
13538,43,7,1280.85,2,1,2,212
14883,18,7,756.64,2,1,2,212
15787,26,3,948.05,2,3,2,232
12826,2,8,1468.12,1,1,2,112
12528,9,8,1922.28,1,1,1,111
18236,29,6,882.24,2,1,2,212
18262,140,1,149.48,3,4,4,344
16980,255,2,1078.96,4,3,2,432
15874,63,9,4330.67,3,1,1,311
14285,21,4,1910.01,2,2,1,221
15568,2,3,758.29,1,3,2,132
14537,57,1,355.56,3,4,3,343
16658,368,1,123.24,4,4,4,444
17159,21,4,1534.73,2,2,2,222
12653,148,2,2209.85,4,3,1,431
14688,7,27,5107.38,1,1,1,111
15235,217,12,2247.51,4,1,1,411
17169,50,4,816.88,2,2,2,222
17315,0,43,6204.46,1,1,1,111
13137,10,9,3605.08,1,1,1,111
18155,75,4,347.82,3,2,3,323
14379,44,2,348.1,2,3,3,233
12906,11,5,2919.81,1,2,1,121
13110,31,8,1452.87,2,1,2,212
16790,3,8,1520.12,1,1,2,112
14467,17,4,598.76,2,2,3,223
16823,227,1,358.38,4,4,3,443
15226,310,1,154.41,4,4,4,444
16177,50,1,331.95,2,4,3,243
18232,81,5,582.47,3,2,3,323
13467,10,2,1083.71,1,3,2,132
13837,211,2,271.24,4,3,4,434
17621,21,4,1336.1,2,2,2,222
15589,252,4,456.58,4,2,3,423
17079,78,1,118.8,3,4,4,344
13307,120,1,15.0,3,4,4,344
17468,10,2,137.0,1,3,4,134
12833,145,1,417.38,4,4,3,443
15286,49,1,240.55,2,4,4,244
13217,122,5,133.62,3,2,4,324
14698,1,5,1250.76,1,2,2,122
15858,15,5,1438.85,1,2,2,122
15869,277,2,149.64,4,3,4,434
15864,22,8,1769.78,2,1,1,211
14621,1,6,1765.76,1,1,1,111
16324,128,3,428.68,3,3,3,333
16837,31,12,3167.73,2,1,1,211
12465,7,3,733.89,1,3,2,132
16872,77,3,680.02,3,3,2,332
15123,7,2,2199.31,1,3,1,131
15978,77,1,1098.78,3,4,2,342
12352,36,11,1545.41,2,1,2,212
15866,101,1,230.53,3,4,4,344
12693,120,6,830.96,3,1,2,312
12866,283,1,559.12,4,4,3,443
13519,50,2,110.8,2,3,4,234
13395,185,1,307.72,4,4,3,443
15316,326,1,165.0,4,4,4,444
14517,33,2,330.45,2,3,3,233
13985,4,16,7024.53,1,1,1,111
15578,162,1,127.1,4,4,4,444
15271,7,16,2485.82,1,1,1,111
15246,238,2,514.15,4,3,3,433
16598,277,2,140.7,4,3,4,434
16139,18,3,635.41,2,3,3,233
14357,43,1,225.77,2,4,4,244
13867,31,3,1015.29,2,3,2,232
17671,15,6,1284.08,1,1,2,112
14250,7,3,1904.05,1,3,1,131
16349,290,1,53.5,4,4,4,444
15256,148,1,98.45,4,4,4,444
13373,60,3,3312.25,3,3,1,331
13324,32,12,7072.8,2,1,1,211
13089,2,118,57385.88,1,1,1,111
15555,12,20,4758.2,1,1,1,111
16188,44,4,981.86,2,2,2,222
12999,196,3,455.88,4,3,3,433
16023,46,3,719.81,2,3,2,232
13464,58,1,674.68,3,4,2,342
14902,21,2,314.11,2,3,3,233
17646,219,4,995.66,4,2,2,422
16504,25,1,484.38,2,4,3,243
15826,51,4,1649.36,3,2,1,321
15917,247,1,123.1,4,4,4,444
12604,79,2,254.18,3,3,4,334
13501,242,2,1310.47,4,3,2,432
13147,10,4,712.8,1,2,2,122
17375,190,4,372.5,4,2,3,423
15424,254,2,383.34,4,3,3,433
15349,158,2,473.81,4,3,3,433
13617,40,3,544.18,2,3,3,233
16804,23,3,536.99,2,3,3,233
16162,252,1,37.4,4,4,4,444
16433,28,1,184.26,2,4,4,244
16641,105,1,231.1,3,4,4,344
14073,21,2,139.54,2,3,4,234
15436,12,3,1122.53,1,3,2,132
13296,137,1,87.4,3,4,4,344
14911,1,248,132572.62,1,1,1,111
12616,85,5,657.25,3,2,2,322
16570,8,15,3622.95,1,1,1,111
14320,206,3,343.11,4,3,3,433
16987,3,7,1625.05,1,1,1,111
14024,121,2,327.7,3,3,3,333
15539,7,1,538.46,1,4,3,143
18033,65,1,97.97,3,4,4,344
16169,8,4,1822.97,1,2,1,121
18110,19,2,206.05,2,3,4,234
16713,18,21,6840.23,2,1,1,211
15472,113,1,371.56,3,4,3,343
16361,9,4,896.66,1,2,2,122
18073,114,13,3864.44,3,1,1,311
12456,44,4,3153.89,2,2,1,221
12361,287,1,189.9,4,4,4,444
17250,3,2,384.52,1,3,3,133
15791,43,3,1604.44,2,3,2,232
14511,11,6,1267.41,1,1,2,112
15748,40,1,149.31,2,4,4,244
17957,66,1,111.68,3,4,4,344
17791,29,1,106.1,2,4,4,244
17226,308,1,393.49,4,4,3,443
17105,159,2,665.78,4,3,2,432
13512,260,1,251.21,4,4,4,444
13127,77,1,259.17,3,4,4,344
17733,38,2,692.19,2,3,2,232
14762,263,1,300.52,4,4,3,443
14000,206,2,633.71,4,3,3,433
16093,106,1,17.0,3,4,4,344
13699,155,1,308.58,4,4,3,443
15900,23,1,351.11,2,4,3,243
14258,9,10,12650.08,1,1,1,111
13021,4,12,2584.4,1,1,1,111
15198,92,2,193.64,3,3,4,334
14738,39,9,1289.94,2,1,2,212
17163,21,2,293.1,2,3,4,234
13258,11,3,698.58,1,3,2,132
17367,238,1,168.4,4,4,4,444
14691,30,5,2114.33,2,2,1,221
12897,204,2,216.5,4,3,4,434
17329,14,2,523.11,1,3,3,133
15690,4,2,239.76,1,3,4,134
13808,5,5,1747.66,1,2,1,121
17118,317,1,157.02,4,4,4,444
14053,124,2,260.25,3,3,4,334
13455,24,4,1007.35,2,2,2,222
13560,7,1,174.37,1,4,4,144
13823,18,2,957.66,2,3,2,232
16763,185,2,594.9,4,3,3,433
16320,172,2,1038.46,4,3,2,432
16354,63,2,395.8,3,3,3,333
14162,173,2,289.36,4,3,4,434
12552,38,2,437.82,2,3,3,233
18172,14,25,7490.17,1,1,1,111
15205,85,3,648.83,3,3,2,332
13536,1,7,3448.29,1,1,1,111
17284,60,7,1641.68,3,1,1,311
14167,39,4,574.84,2,2,3,223
13491,51,10,1215.82,3,1,2,312
15272,57,2,721.94,3,3,2,332
14456,5,14,3047.63,1,1,1,111
15147,218,2,608.65,4,3,3,433
15921,172,1,336.03,4,4,3,443
17117,288,1,116.2,4,4,4,444
17761,32,1,712.78,2,4,2,242
18158,9,3,451.75,1,3,3,133
15643,179,6,647.4,4,1,3,413
16718,369,1,623.75,4,4,3,443
14789,28,1,197.64,2,4,4,244
13587,31,3,347.0,2,3,3,233
18239,218,5,1561.61,4,2,2,422
16121,57,2,867.11,3,3,2,332
17951,39,4,990.84,2,2,2,222
14529,60,3,620.04,3,3,3,333
15456,283,3,447.22,4,3,3,433
13304,351,1,300.42,4,4,3,443
16950,56,3,1178.56,3,3,2,332
13990,213,1,311.3,4,4,3,443
16619,253,2,204.41,4,3,4,434
15836,45,2,117.47,2,3,4,234
12619,16,13,3214.81,1,1,1,111
14759,4,3,1625.97,1,3,1,131
15279,354,2,277.41,4,3,4,434
15596,100,9,1343.34,3,1,2,312
17642,119,2,712.29,3,3,2,332
12377,315,2,1628.12,4,3,1,431
16478,25,3,331.0,2,3,3,233
14090,324,1,76.32,4,4,4,444
16963,187,1,110.55,4,4,4,444
13771,64,5,2631.7,3,2,1,321
16026,43,1,236.09,2,4,4,244
12584,3,18,1893.95,1,1,1,111
13005,173,3,468.95,4,3,3,433
12747,2,11,4196.01,1,1,1,111
17317,46,5,2524.02,2,2,1,221
16689,75,3,303.26,3,3,3,333
17673,1,7,1622.22,1,1,1,111
15763,31,3,1048.67,2,3,2,232
17582,236,1,175.27,4,4,4,444
13973,287,1,264.7,4,4,4,444
14819,64,2,272.07,3,3,4,334
18159,301,1,530.15,4,4,3,443
14481,164,2,636.51,4,3,3,433
15803,51,1,415.82,3,4,3,343
17631,1,3,528.33,1,3,3,133
12673,5,2,610.52,1,3,3,133
15899,368,1,56.25,4,4,4,444
13603,26,1,164.34,2,4,4,244
16213,78,1,159.0,3,4,4,344
15180,367,1,87.5,4,4,4,444
15144,8,18,6530.04,1,1,1,111
12924,88,5,929.95,3,2,2,322
17459,43,2,657.3,2,3,2,232
16241,9,13,2607.87,1,1,1,111
12572,8,3,1004.72,1,3,2,132
17854,185,2,311.26,4,3,3,433
15998,36,6,3084.17,2,1,1,211
16488,33,4,492.2,2,2,3,223
15990,44,2,792.11,2,3,2,232
17956,249,1,12.75,4,4,4,444
15148,10,1,301.29,1,4,3,143
15315,64,3,551.54,3,3,3,333
13763,63,3,1689.46,3,3,1,331
15395,325,1,107.45,4,4,4,444
15427,33,3,1483.14,2,3,2,232
12891,185,3,331.0,4,3,3,433
14729,373,1,313.49,4,4,3,443
15775,245,1,104.9,4,4,4,444
12984,18,1,97.5,2,4,4,244
15255,66,1,890.85,3,4,2,342
12967,3,4,1194.75,1,2,2,122
18269,358,2,138.9,4,3,4,434
14045,109,4,1659.75,3,2,1,321
17961,21,39,1296.44,2,1,2,212
14401,4,14,4039.98,1,1,1,111
16332,28,8,1583.2,2,1,2,212
18065,5,15,2380.08,1,1,1,111
15225,234,1,409.4,4,4,3,443
15622,3,16,3224.53,1,1,1,111
12412,74,3,1226.88,3,3,2,332
16463,21,7,1383.7,2,1,2,212
12547,197,2,207.8,4,3,4,434
15318,3,1,312.62,1,4,3,143
16825,38,2,775.18,2,3,2,232
15907,3,3,967.45,1,3,2,132
17829,298,1,889.24,4,4,2,442
18216,31,1,481.75,2,4,3,243
17962,142,1,102.83,3,4,4,344
13382,280,1,222.99,4,4,4,444
15955,24,16,4389.81,2,1,1,211
15502,15,23,5541.46,1,1,1,111
17841,1,169,40340.78,1,1,1,111
16672,2,23,8093.59,1,1,1,111
14161,215,3,1110.52,4,3,2,432
14543,3,21,2916.17,1,1,1,111
16851,4,3,342.45,1,3,3,133
16652,53,11,6654.26,3,1,1,311
16525,2,29,11895.57,1,1,1,111
17723,127,6,3276.4,3,1,1,311
13158,94,4,1201.06,3,2,2,322
12477,22,9,13117.01,2,1,1,211
12635,89,2,1689.18,3,3,1,331
17078,36,2,378.2,2,3,3,233
13299,268,1,142.5,4,4,4,444
15101,8,3,310.03,1,3,3,133
12521,142,1,599.68,3,4,3,343
17849,218,4,605.8,4,2,3,423
12603,21,1,739.2,2,4,2,242
16582,113,1,313.62,3,4,3,343
14965,96,2,599.0,3,3,3,333
17206,53,1,204.24,3,4,4,344
13938,35,1,71.66,2,4,4,244
13972,70,2,190.25,3,3,4,334
15660,25,12,1552.01,2,1,2,212
16045,119,4,1340.7,3,2,2,322
14239,43,13,2323.5,2,1,1,211
18198,4,21,5083.06,1,1,1,111
15952,33,4,806.57,2,2,2,222
18005,3,2,249.72,1,3,4,134
13894,22,5,535.97,2,2,3,223
17302,14,6,1119.93,1,1,2,112
13760,54,2,286.79,3,3,4,334
16184,64,7,1155.54,3,1,2,312
13607,40,1,678.01,2,4,2,242
16832,184,3,199.15,4,3,4,434
13280,122,3,814.86,3,3,2,332
17410,16,5,1214.72,1,2,2,122
17125,50,1,259.35,2,4,4,244
17557,14,3,541.46,1,3,3,133
14865,7,2,52.2,1,3,4,134
18165,177,1,302.46,4,4,3,443
15104,166,3,1002.54,4,3,2,432
15807,50,3,903.9,2,3,2,232
14393,218,1,67.95,4,4,4,444
12735,315,2,779.57,4,3,2,432
17693,136,3,187.02,3,3,4,334
18104,37,1,754.64,2,4,2,242
12985,0,3,1215.62,1,3,2,132
16344,158,1,101.1,4,4,4,444
12503,337,1,-1126.0,4,4,4,444
13949,2,6,2427.32,1,1,1,111
16600,4,6,813.52,1,1,2,112
12498,21,3,403.7,2,3,3,233
15883,2,2,396.48,1,3,3,133
17004,46,2,1412.94,2,3,2,232
18072,155,2,0.0,4,3,4,434
16816,103,4,417.06,3,2,3,323
15009,12,3,1261.78,1,3,2,132
17491,1,11,3541.92,1,1,1,111
13639,74,1,1033.34,3,4,2,342
17653,29,5,1175.88,2,2,2,222
17731,79,5,878.2,3,2,2,322
14741,11,6,1400.34,1,1,2,112
15577,151,3,258.88,4,3,4,434
14632,262,1,114.56,4,4,4,444
17555,19,2,483.26,2,3,3,233
17489,58,2,376.64,3,3,3,333
13259,61,1,292.32,3,4,4,344
14098,36,1,147.35,2,4,4,244
14869,3,3,721.95,1,3,2,132
16179,60,1,215.83,3,4,4,344
15612,36,2,195.15,2,3,4,234
16912,23,14,2528.67,2,1,1,211
15986,30,1,168.12,2,4,4,244
14293,3,4,1046.56,1,2,2,122
15067,78,3,1744.76,3,3,1,331
15581,120,14,3429.97,3,1,1,311
14092,7,17,4063.1,1,1,1,111
18116,67,8,1418.03,3,1,2,312
15624,116,4,588.13,3,2,3,323
13520,58,8,3487.75,3,1,1,311
16160,64,4,1009.45,3,2,2,322
17516,15,5,768.08,1,2,2,122
12908,58,4,246.0,3,2,4,324
14790,16,4,745.06,1,2,2,122
16347,11,2,887.65,1,3,2,132
18261,43,2,324.24,2,3,3,233
12820,3,4,942.34,1,2,2,122
13862,18,10,2187.31,2,1,1,211
13555,73,4,4149.28,3,2,1,321
13566,40,2,874.71,2,3,2,232
14016,154,5,4328.46,4,2,1,421
14622,184,1,320.58,4,4,3,443
17038,30,1,112.4,2,4,4,244
13828,22,1,209.49,2,4,4,244
13144,332,1,110.95,4,4,4,444
14583,5,5,1052.55,1,2,2,122
17994,121,6,629.69,3,1,3,313
14221,42,10,3427.85,2,1,1,211
14261,50,2,1163.45,2,3,2,232
14948,23,7,1066.57,2,1,2,212
16869,22,5,805.62,2,2,2,222
16343,16,2,370.48,1,3,3,133
12798,10,3,6977.04,1,3,1,131
16222,318,1,846.72,4,4,2,442
12386,337,2,401.9,4,3,3,433
16519,25,2,215.08,2,3,4,234
12590,190,3,9861.38,4,3,1,431
16810,192,2,275.64,4,3,4,434
17697,236,1,338.95,4,4,3,443
16943,211,3,816.73,4,3,2,432
15819,49,4,1905.45,2,2,1,221
18151,134,2,653.35,3,3,2,332
17470,44,5,1125.07,2,2,2,222
14652,77,1,114.18,3,4,4,344
13023,64,2,689.9,3,3,2,332
15312,75,5,921.1,3,2,2,322
12372,71,3,1298.04,3,3,2,332
16621,51,4,813.48,3,2,2,322
13936,171,2,361.28,4,3,3,433
17412,2,7,1258.06,1,1,2,112
16818,10,13,3317.97,1,1,1,111
14149,212,3,259.43,4,3,4,434
15565,50,2,173.16,2,3,4,234
12468,143,3,724.04,3,3,2,332
14670,280,2,411.53,4,3,3,433
18125,29,5,1141.34,2,2,2,222
13754,151,2,282.6,4,3,4,434
14963,9,5,1487.8,1,2,2,122
15303,290,1,574.02,4,4,3,443
13037,138,3,881.07,3,3,2,332
14699,214,1,109.13,4,4,4,444
16748,17,5,1515.9,2,2,2,222
17648,60,5,1789.55,3,2,1,321
15730,65,4,1108.38,3,2,2,322
14323,114,4,574.26,3,2,3,323
15360,39,1,427.93,2,4,3,243
13876,63,1,122.7,3,4,4,344
17770,198,5,1143.27,4,2,2,422
13573,50,2,294.4,2,3,3,233
12945,288,1,462.95,4,4,3,443
15937,64,1,145.35,3,4,4,344
14894,85,1,655.75,3,4,2,342
14466,29,7,2272.4,2,1,1,211
16523,1,28,9295.67,1,1,1,111
15601,11,17,6745.36,1,1,1,111
13576,10,20,6703.3,1,1,1,111
12809,168,2,484.36,4,3,3,433
12524,9,8,4485.72,1,1,1,111
13995,15,6,1383.49,1,1,2,112
12649,107,4,603.71,3,2,3,323
13974,49,1,413.59,2,4,3,243
17064,58,3,859.35,3,3,2,332
15774,68,1,270.8,3,4,4,344
13565,19,2,240.22,2,3,4,234
17073,17,4,1446.09,2,2,2,222
14692,137,5,582.05,3,2,3,323
13308,22,4,1367.61,2,2,2,222
17010,16,2,185.46,1,3,4,134
16149,4,2,280.52,1,3,4,134
17239,312,2,379.95,4,3,3,433
16665,362,1,135.4,4,4,4,444
14055,106,1,725.64,3,4,2,342
15854,4,12,2974.65,1,1,1,111
16847,43,1,193.44,2,4,4,244
16019,1,10,3450.24,1,1,1,111
16444,46,5,638.77,2,2,3,223
12490,5,10,5417.93,1,1,1,111
13269,1,17,5315.92,1,1,1,111
14895,7,24,11020.26,1,1,1,111
17233,35,1,190.88,2,4,4,244
13130,94,1,64.0,3,4,4,344
18034,21,2,422.88,2,3,3,233
16206,54,4,537.06,3,2,3,323
14625,185,5,848.48,4,2,2,422
16229,87,2,1010.6,3,3,2,332
16102,42,3,1842.14,2,3,1,231
15258,168,2,623.16,4,3,3,433
18101,11,2,223.65,1,3,4,134
16181,73,1,305.54,3,4,3,343
17361,49,3,488.2,2,3,3,233
16858,366,2,345.89,4,3,3,433
17321,8,2,700.86,1,3,2,132
13273,113,1,138.98,3,4,4,344
15592,46,1,388.58,2,4,3,243
13932,294,1,307.4,4,4,3,443
16807,142,3,1121.59,3,3,2,332
16474,7,11,1811.47,1,1,1,111
13277,15,4,258.4,1,2,4,124
12599,29,7,1032.58,2,1,2,212
14655,3,5,1930.15,1,2,1,121
16462,64,4,102.0,3,2,4,324
16183,67,1,338.71,3,4,3,343
13178,26,11,5725.47,2,1,1,211
17092,50,4,1777.78,2,2,1,221
16563,53,1,1077.74,3,4,2,342
15239,10,3,764.34,1,3,2,132
14875,9,5,1448.72,1,2,2,122
12402,323,1,225.6,4,4,4,444
12855,372,1,38.1,4,4,4,444
15376,40,3,1233.36,2,3,2,232
14557,64,2,0.0,3,3,4,334
12527,81,3,348.71,3,3,3,333
15421,58,4,950.36,3,2,2,322
15103,31,2,703.36,2,3,2,232
15289,29,4,935.1,2,2,2,222
15119,245,1,266.4,4,4,4,444
17862,323,1,330.9,4,4,3,443
16345,44,1,575.41,2,4,3,243
16594,75,1,181.09,3,4,4,344
15017,33,1,125.58,2,4,4,244
17561,19,1,167.62,2,4,4,244
14432,9,6,2255.51,1,1,1,111
17075,17,5,813.77,2,2,2,222
14711,10,12,2838.2,1,1,1,111
16809,23,6,912.74,2,1,2,212
15150,17,11,5303.97,2,1,1,211
13363,17,2,992.5,2,3,2,232
14449,18,4,907.1,2,2,2,222
15965,17,4,845.64,2,2,2,222
14766,8,8,2423.07,1,1,1,111
17839,42,1,338.8,2,4,3,243
17986,56,1,20.8,3,4,4,344
17051,194,1,247.14,4,4,4,444
14409,71,7,1908.25,3,1,1,311
14381,52,1,202.68,3,4,4,344
13598,47,2,167.42,2,3,4,234
17158,32,3,1266.97,2,3,2,232
14220,247,2,632.4,4,3,3,433
12522,39,2,192.72,2,3,4,234
17266,2,3,310.64,1,3,3,133
15090,308,1,381.32,4,4,3,443
14810,40,11,2087.88,2,1,1,211
16041,30,3,3166.4,2,3,1,231
16227,219,2,308.32,4,3,3,433
12949,30,10,4143.02,2,1,1,211
13265,53,5,2107.66,3,2,1,321
17402,4,13,2633.85,1,1,1,111
15240,44,7,1685.57,2,1,1,211
16203,58,5,589.15,3,2,3,323
13842,58,9,3385.62,3,1,1,311
13684,285,2,64.23,4,3,4,434
16602,31,2,494.73,2,3,3,233
17970,211,1,582.59,4,4,3,443
13515,72,4,891.12,3,2,2,322
15831,58,4,747.76,3,2,2,322
14850,311,2,278.15,4,3,4,434
15723,364,1,203.1,4,4,4,444
15445,264,1,113.5,4,4,4,444
16676,33,5,1558.72,2,2,2,222
17977,29,1,288.14,2,4,4,244
14009,198,3,685.93,4,3,2,432
16953,30,1,20.8,2,4,4,244
18220,219,2,297.78,4,3,3,433
14157,19,3,400.43,2,3,3,233
15494,21,2,1299.23,2,3,2,232
17501,220,2,288.6,4,3,4,434
17973,51,1,337.04,3,4,3,343
13833,159,1,384.8,4,4,3,443
14723,10,6,1158.3,1,1,2,112
13893,297,1,821.1,4,4,2,442
18109,1,31,7925.32,1,1,1,111
16008,23,3,478.78,2,3,3,233
14936,9,9,8117.42,1,1,1,111
12413,66,5,694.15,3,2,2,322
13539,85,4,605.84,3,2,3,323
16670,16,17,4022.46,1,1,1,111
17611,3,19,3947.87,1,1,1,111
15517,233,1,267.03,4,4,4,444
13473,60,3,417.54,3,3,3,333
15744,77,1,34.8,3,4,4,344
16392,269,1,221.19,4,4,4,444
12732,179,1,236.26,4,4,4,444
14418,3,3,1937.25,1,3,1,131
14427,50,2,363.34,2,3,3,233
16313,3,2,274.15,1,3,4,134
12733,234,1,383.95,4,4,3,443
17917,45,3,341.28,2,3,3,233
15321,49,4,2650.73,2,2,1,221
16030,309,1,331.24,4,4,3,443
17344,46,1,160.57,2,4,4,244
18144,7,12,2888.75,1,1,1,111
12438,14,2,2906.85,1,3,1,131
17860,368,1,252.8,4,4,4,444
15694,0,15,6423.6,1,1,1,111
12656,17,8,3982.72,2,1,1,211
14188,8,10,2018.91,1,1,1,111
12600,28,11,2581.04,2,1,1,211
12502,95,5,3723.87,3,2,1,321
15644,166,4,813.0,4,2,2,422
14546,4,9,2487.02,1,1,1,111
13645,120,1,252.1,3,4,4,344
18097,7,7,2692.85,1,1,1,111
16379,4,5,2131.9,1,2,1,121
15193,60,1,499.32,3,4,3,343
15888,79,2,141.27,3,3,4,334
13243,203,1,600.07,4,4,3,443
12852,290,2,299.75,4,3,3,433
16956,9,2,292.34,1,3,4,134
14413,362,1,122.7,4,4,4,444
17602,2,8,5050.77,1,1,1,111
13835,25,4,834.57,2,2,2,222
13611,89,4,1158.2,3,2,2,322
14679,371,1,-2.55,4,4,4,444
17048,115,6,864.32,3,1,2,312
13183,7,9,3957.78,1,1,1,111
12754,235,5,2949.12,4,2,1,421
15402,148,2,626.77,4,3,3,433
14229,51,5,1450.6,3,2,2,322
17287,26,7,1064.11,2,1,2,212
17180,56,6,780.38,3,1,2,312
16723,91,2,589.15,3,3,3,333
15780,183,3,475.28,4,3,3,433
16529,190,1,455.25,4,4,3,443
16017,47,1,211.88,2,4,4,244
14493,7,7,2362.84,1,1,1,111
16696,135,4,657.9,3,2,2,322
16063,260,1,335.32,4,4,3,443
16322,1,2,326.75,1,3,3,133
17746,234,2,98.8,4,3,4,434
15275,31,2,609.19,2,3,3,233
15615,10,27,10360.04,1,1,1,111
13404,1,2,252.49,1,3,4,134
14732,8,10,2686.34,1,1,1,111
17593,3,6,3911.56,1,1,1,111
15290,4,21,7803.77,1,1,1,111
15187,1,18,4670.08,1,1,1,111
13813,39,5,1353.41,2,2,2,222
16115,9,8,1667.97,1,1,1,111
15713,143,3,346.75,3,3,3,333
17404,4,18,30300.82,1,1,1,111
16918,49,7,1043.34,2,1,2,212
17007,50,7,877.43,2,1,2,212
14769,2,10,10641.6,1,1,1,111
16497,49,6,2965.69,2,1,1,211
15912,178,2,264.62,4,3,4,434
16442,1,3,616.79,1,3,3,133
13192,95,2,911.94,3,3,2,332
16762,19,3,1501.38,2,3,2,232
14921,30,2,1316.07,2,3,2,232
13487,57,3,575.4,3,3,3,333
17341,156,3,781.36,4,3,2,432
17704,168,2,885.19,4,3,2,432
18156,12,2,734.94,1,3,2,132
14829,29,6,644.65,2,1,3,213
15520,1,1,343.5,1,4,3,143
16405,302,2,167.25,4,3,4,434
17788,73,2,1117.9,3,3,2,332
12982,239,2,377.2,4,3,3,433
18192,71,1,957.97,3,4,2,342
15705,201,1,143.1,4,4,4,444
14693,264,1,172.9,4,4,4,444
16071,44,1,326.24,2,4,3,243
16013,3,54,33366.25,1,1,1,111
17562,14,8,1107.38,1,1,2,112
16959,87,1,117.35,3,4,4,344
18180,4,6,1843.75,1,1,1,111
12399,119,4,1108.65,3,2,2,322
12968,112,1,135.95,3,4,4,344
16927,115,3,543.05,3,3,3,333
12451,10,6,8933.52,1,1,1,111
14110,3,13,5669.65,1,1,1,111
15857,18,1,297.0,2,4,3,243
17855,372,1,208.97,4,4,4,444
16153,49,5,1824.23,2,2,1,221
13232,12,7,1357.6,1,1,2,112
17041,26,4,1065.77,2,2,2,222
14593,21,3,617.99,2,3,3,233
16141,88,1,620.4,3,4,3,343
15257,281,2,232.15,4,3,4,434
12448,44,1,449.45,2,4,3,243
16200,4,2,1080.62,1,3,2,132
14974,37,1,114.39,2,4,4,244
18045,45,1,189.4,2,4,4,244
15703,264,1,211.5,4,4,4,444
17301,21,1,197.63,2,4,4,244
17211,26,9,2299.67,2,1,1,211
15529,22,12,3967.78,2,1,1,211
13126,4,10,2056.29,1,1,1,111
16755,114,5,1484.63,3,2,2,322
14461,148,3,2103.06,4,3,1,431
16209,88,5,2262.62,3,2,1,321
17527,53,6,888.86,3,1,2,312
16878,24,2,0.0,2,3,4,234
14344,127,8,889.93,3,1,2,312
15069,179,1,1109.53,4,4,2,442
14049,16,6,5639.15,1,1,1,111
16753,58,1,223.92,3,4,4,344
13203,9,4,869.46,1,2,2,122
12756,86,1,112.08,3,4,4,344
12680,0,4,862.81,1,2,2,122
15820,319,1,206.98,4,4,4,444
16270,353,1,1141.24,4,4,2,442
13284,322,2,196.15,4,3,4,434
17142,239,1,579.0,4,4,3,443
16751,30,1,1764.72,2,4,1,241
12354,232,1,1079.4,4,4,2,442
17672,43,4,3106.62,2,2,1,221
15980,88,3,2398.86,3,3,1,331
14191,1,14,4660.01,1,1,1,111
13735,24,8,2766.18,2,1,1,211
12476,1,20,6546.58,1,1,1,111
16144,246,1,175.2,4,4,4,444
16140,52,4,703.77,3,2,2,322
15808,306,5,3724.77,4,2,1,421
17114,5,10,747.22,1,1,2,112
15483,161,4,233.81,4,2,4,424
12375,2,3,455.42,1,3,3,133
12701,79,2,797.71,3,3,2,332
18130,8,4,1045.74,1,2,2,122
18188,15,4,1998.49,1,2,1,121
15720,24,1,598.73,2,4,3,243
15745,8,6,1071.24,1,1,2,112
13276,63,2,590.93,3,3,3,333
15449,26,5,971.22,2,2,2,222
13736,5,3,724.0,1,3,2,132
13642,215,1,354.8,4,4,3,443
16022,260,1,628.28,4,4,3,443
13851,95,3,2651.46,3,3,1,331
16103,7,6,1429.64,1,1,2,112
13798,1,63,36351.42,1,1,1,111
12437,1,19,4896.66,1,1,1,111
13161,313,1,112.75,4,4,4,444
14194,4,32,11216.75,1,1,1,111
12933,24,4,606.28,2,2,3,223
12793,334,2,545.48,4,3,3,433
15334,156,3,351.67,4,3,3,433
16889,194,3,1578.67,4,3,2,432
15598,35,3,235.68,2,3,4,234
16250,261,2,389.44,4,3,3,433
12406,22,3,3280.75,2,3,1,231
17299,11,4,669.11,1,2,2,122
17415,79,1,507.84,3,4,3,343
14597,11,2,883.15,1,3,2,132
14984,19,2,213.27,2,3,4,234
17844,106,1,51.56,3,4,4,344
13874,358,1,540.45,4,4,3,443
15480,116,1,905.5,3,4,2,342
15645,18,1,612.01,2,4,3,243
14447,18,5,1163.23,2,2,2,222
14528,37,1,364.22,2,4,3,243
12912,2,5,1662.3,1,2,1,121
15789,358,1,351.3,4,4,3,443
17931,134,2,408.36,3,3,3,333
15346,332,1,252.42,4,4,4,444
12602,58,1,153.12,3,4,4,344
12840,143,6,2714.27,3,1,1,311
17446,176,2,120.9,4,3,4,434
16097,240,1,185.05,4,4,4,444
14307,88,6,2995.72,3,1,1,311
14479,253,2,316.25,4,3,3,433
14265,109,2,530.18,3,3,3,333
18048,203,2,172.29,4,3,4,434
17999,37,2,382.06,2,3,3,233
16340,107,1,549.07,3,4,3,343
15244,65,2,631.57,3,3,3,333
17383,4,1,199.29,1,4,4,144
13262,263,1,200.29,4,4,4,444
14592,35,3,570.46,2,3,3,233
13637,52,3,810.5,3,3,2,332
13292,38,2,578.94,2,3,3,233
15691,252,1,136.8,4,4,4,444
16623,245,1,129.45,4,4,4,444
13954,1,3,378.59,1,3,3,133
17201,53,1,342.63,3,4,3,343
13557,28,2,584.06,2,3,3,233
17988,11,8,191.17,1,1,4,114
13317,64,9,2140.07,3,1,1,311
